species1	species2	replicate
1100	Sebastes_alutus	Sebastes_polyspinis	202
1101	Sebastes_crameri	Sebastes_reedi	202
1102	Sebastes_aurora	Sebastes_maliger	202
1103	Sebastes_babcocki	Sebastes_ruberrimus	202
1104	Sebastes_fasciatus	Sebastes_mentella	202
1105	Sebastes_helvomaculatus	Sebastes_variabilis	203
1106	Sebastes_crameri	Sebastes_reedi	203
1107	Sebastes_babcocki	Sebastes_ruberrimus	203
1108	Sebastes_diploproa	Sebastes_nigrocinctus	203
1109	Sebastes_maliger	Sebastes_nebulosus	203
1110	Sebastes_fasciatus	Sebastes_mentella	203
1111	Sebastes_crameri	Sebastes_maliger	204
1112	Sebastes_aleutianus	Sebastes_variabilis	204
1113	Sebastes_fasciatus	Sebastes_mentella	204
1114	Sebastes_nigrocinctus	Sebastes_ruberrimus	204
1115	Sebastes_mentella	Sebastes_nebulosus	205
1116	Sebastes_alutus	Sebastes_crameri	205
1117	Sebastes_nigrocinctus	Sebastes_ruberrimus	205
1118	Sebastes_aurora	Sebastes_maliger	205
1119	Sebastes_polyspinis	Sebastes_variabilis	205
1120	Sebastes_babcocki	Sebastes_melanostomus	206
1121	Sebastes_aurora	Sebastes_nebulosus	206
1122	Sebastes_aleutianus	Sebastes_reedi	206
1123	Sebastes_fasciatus	Sebastes_mentella	206
1124	Sebastes_diploproa	Sebastes_nigrocinctus	206
1125	Sebastes_alutus	Sebastes_variabilis	206
1126	Sebastes_aleutianus	Sebastes_helvomaculatus	207
1127	Sebastes_polyspinis	Sebastes_variabilis	207
1128	Sebastes_babcocki	Sebastes_diploproa	207
1129	Sebastes_crameri	Sebastes_reedi	207
1130	Sebastes_aurora	Sebastes_maliger	207
1131	Sebastes_fasciatus	Sebastes_mentella	207
1132	Sebastes_nigrocinctus	Sebastes_reedi	208
1133	Sebastes_helvomaculatus	Sebastes_pinniger	208
1134	Sebastes_maliger	Sebastes_nebulosus	208
1135	Sebastes_polyspinis	Sebastes_variabilis	208
1136	Sebastes_aleutianus	Sebastes_alutus	208
1137	Sebastes_fasciatus	Sebastes_mentella	208
1138	Sebastes_mentella	Sebastes_variabilis	209
1139	Sebastes_diploproa	Sebastes_maliger	209
1140	Sebastes_crameri	Sebastes_reedi	209
1141	Sebastes_alutus	Sebastes_maliger	210
1142	Sebastes_crameri	Sebastes_reedi	210
1143	Sebastes_babcocki	Sebastes_nigrocinctus	210
1144	Sebastes_polyspinis	Sebastes_variabilis	210
1145	Sebastes_fasciatus	Sebastes_mentella	210
1146	Sebastes_nebulosus	Sebastes_reedi	211
1147	Sebastes_polyspinis	Sebastes_variabilis	211
1148	Sebastes_fasciatus	Sebastes_mentella	211
1149	Sebastes_aurora	Sebastes_maliger	211
1150	Sebastes_aleutianus	Sebastes_alutus	211
1151	Sebastes_diploproa	Sebastes_ruberrimus	211
1152	Sebastes_aurora	Sebastes_maliger	212
1153	Sebastes_babcocki	Sebastes_crameri	212
1154	Sebastes_alutus	Sebastes_variabilis	212
1155	Sebastes_helvomaculatus	Sebastes_nebulosus	212
1156	Sebastes_melanostomus	Sebastes_pinniger	212
1157	Sebastes_fasciatus	Sebastes_mentella	212
1158	Sebastes_diploproa	Sebastes_nigrocinctus	212
1159	Sebastes_melanostomus	Sebastes_nigrocinctus	213
1160	Sebastes_aleutianus	Sebastes_crameri	213
1161	Sebastes_polyspinis	Sebastes_variabilis	213
1162	Sebastes_helvomaculatus	Sebastes_nebulosus	213
1163	Sebastes_aurora	Sebastes_maliger	213
1164	Sebastes_fasciatus	Sebastes_mentella	213
1165	Sebastes_aurora	Sebastes_babcocki	214
1166	Sebastes_fasciatus	Sebastes_polyspinis	214
1167	Sebastes_diploproa	Sebastes_nigrocinctus	214
1168	Sebastes_crameri	Sebastes_reedi	214
1169	Sebastes_fasciatus	Sebastes_nigrocinctus	215
1170	Sebastes_nebulosus	Sebastes_pinniger	215
1171	Sebastes_alutus	Sebastes_reedi	215
1172	Sebastes_aurora	Sebastes_maliger	215
1173	Sebastes_polyspinis	Sebastes_variabilis	215
1174	Sebastes_alutus	Sebastes_maliger	216
1175	Sebastes_babcocki	Sebastes_nigrocinctus	216
1176	Sebastes_crameri	Sebastes_reedi	216
1177	Sebastes_fasciatus	Sebastes_mentella	216
1178	Sebastes_polyspinis	Sebastes_variabilis	216
1179	Sebastes_aleutianus	Sebastes_melanostomus	217
1180	Sebastes_nigrocinctus	Sebastes_ruberrimus	217
1181	Sebastes_crameri	Sebastes_reedi	217
1182	Sebastes_fasciatus	Sebastes_mentella	217
1183	Sebastes_polyspinis	Sebastes_variabilis	217
1184	Sebastes_aurora	Sebastes_helvomaculatus	217
1185	Sebastes_babcocki	Sebastes_maliger	218
1186	Sebastes_diploproa	Sebastes_nigrocinctus	218
1187	Sebastes_alutus	Sebastes_crameri	218
1188	Sebastes_polyspinis	Sebastes_variabilis	218
1189	Sebastes_fasciatus	Sebastes_mentella	218
1190	Sebastes_ruberrimus	Sebastes_variabilis	219
1191	Sebastes_crameri	Sebastes_reedi	219
1192	Sebastes_maliger	Sebastes_nebulosus	219
1193	Sebastes_babcocki	Sebastes_diploproa	219
1194	Sebastes_melanostomus	Sebastes_pinniger	219
1195	Sebastes_fasciatus	Sebastes_mentella	219
1196	Sebastes_babcocki	Sebastes_diploproa	220
1197	Sebastes_polyspinis	Sebastes_reedi	220
1198	Sebastes_mentella	Sebastes_ruberrimus	220
1199	Sebastes_maliger	Sebastes_pinniger	220
1200	Sebastes_alutus	Sebastes_crameri	221
1201	Sebastes_helvomaculatus	Sebastes_nigrocinctus	221
1202	Sebastes_fasciatus	Sebastes_mentella	221
1203	Sebastes_aurora	Sebastes_nebulosus	221
1204	Sebastes_polyspinis	Sebastes_variabilis	221
1205	Sebastes_nigrocinctus	Sebastes_ruberrimus	222
1206	Sebastes_crameri	Sebastes_variabilis	222
1207	Sebastes_fasciatus	Sebastes_maliger	222
1208	Sebastes_nebulosus	Sebastes_reedi	223
1209	Sebastes_diploproa	Sebastes_nigrocinctus	223
1210	Sebastes_polyspinis	Sebastes_variabilis	223
1211	Sebastes_aurora	Sebastes_maliger	223
1212	Sebastes_fasciatus	Sebastes_mentella	223
1213	Sebastes_babcocki	Sebastes_ruberrimus	223
1214	Sebastes_aleutianus	Sebastes_alutus	223
1215	Sebastes_pinniger	Sebastes_variabilis	224
1216	Sebastes_fasciatus	Sebastes_mentella	224
1217	Sebastes_babcocki	Sebastes_diploproa	224
1218	Sebastes_helvomaculatus	Sebastes_maliger	224
1219	Sebastes_crameri	Sebastes_reedi	224
1220	Sebastes_helvomaculatus	Sebastes_variabilis	225
1221	Sebastes_fasciatus	Sebastes_mentella	225
1222	Sebastes_aurora	Sebastes_nebulosus	225
1223	Sebastes_babcocki	Sebastes_diploproa	225
1224	Sebastes_crameri	Sebastes_reedi	225
1225	Sebastes_helvomaculatus	Sebastes_ruberrimus	226
1226	Sebastes_diploproa	Sebastes_nigrocinctus	226
1227	Sebastes_maliger	Sebastes_nebulosus	226
1228	Sebastes_fasciatus	Sebastes_mentella	226
1229	Sebastes_alutus	Sebastes_variabilis	226
1230	Sebastes_aleutianus	Sebastes_crameri	226
1231	Sebastes_mentella	Sebastes_polyspinis	227
1232	Sebastes_crameri	Sebastes_reedi	227
1233	Sebastes_maliger	Sebastes_nebulosus	227
1234	Sebastes_diploproa	Sebastes_ruberrimus	227
1235	Sebastes_helvomaculatus	Sebastes_pinniger	227
1236	Sebastes_aurora	Sebastes_diploproa	228
1237	Sebastes_aleutianus	Sebastes_polyspinis	228
1238	Sebastes_crameri	Sebastes_reedi	228
1239	Sebastes_fasciatus	Sebastes_mentella	228
1240	Sebastes_crameri	Sebastes_ruberrimus	229
1241	Sebastes_melanostomus	Sebastes_nebulosus	229
1242	Sebastes_babcocki	Sebastes_nigrocinctus	229
1243	Sebastes_alutus	Sebastes_polyspinis	229
1244	Sebastes_aurora	Sebastes_maliger	229
1245	Sebastes_fasciatus	Sebastes_mentella	229
1246	Sebastes_aleutianus	Sebastes_babcocki	230
1247	Sebastes_melanostomus	Sebastes_pinniger	230
1248	Sebastes_helvomaculatus	Sebastes_nebulosus	230
1249	Sebastes_fasciatus	Sebastes_mentella	230
1250	Sebastes_alutus	Sebastes_polyspinis	230
1251	Sebastes_aurora	Sebastes_maliger	230
1252	Sebastes_diploproa	Sebastes_nigrocinctus	230
1253	Sebastes_crameri	Sebastes_reedi	230
1254	Sebastes_aurora	Sebastes_helvomaculatus	231
1255	Sebastes_babcocki	Sebastes_diploproa	231
1256	Sebastes_fasciatus	Sebastes_melanostomus	231
1257	Sebastes_crameri	Sebastes_variabilis	231
1258	Sebastes_helvomaculatus	Sebastes_mentella	232
1259	Sebastes_babcocki	Sebastes_ruberrimus	232
1260	Sebastes_alutus	Sebastes_crameri	232
1261	Sebastes_aurora	Sebastes_maliger	232
1262	Sebastes_diploproa	Sebastes_nigrocinctus	232
1263	Sebastes_polyspinis	Sebastes_variabilis	232
1264	Sebastes_alutus	Sebastes_variabilis	233
1265	Sebastes_babcocki	Sebastes_melanostomus	233
1266	Sebastes_aleutianus	Sebastes_mentella	233
1267	Sebastes_helvomaculatus	Sebastes_maliger	233
1268	Sebastes_diploproa	Sebastes_nigrocinctus	233
1269	Sebastes_crameri	Sebastes_reedi	233
1270	Sebastes_aurora	Sebastes_polyspinis	234
1271	Sebastes_fasciatus	Sebastes_mentella	234
1272	Sebastes_diploproa	Sebastes_nigrocinctus	234
1273	Sebastes_crameri	Sebastes_reedi	234
1274	Sebastes_babcocki	Sebastes_ruberrimus	234
1275	Sebastes_alutus	Sebastes_nebulosus	235
1276	Sebastes_aurora	Sebastes_maliger	235
1277	Sebastes_nigrocinctus	Sebastes_ruberrimus	235
1278	Sebastes_crameri	Sebastes_reedi	235
1279	Sebastes_fasciatus	Sebastes_mentella	235
1280	Sebastes_polyspinis	Sebastes_variabilis	235
1281	Sebastes_nigrocinctus	Sebastes_reedi	236
1282	Sebastes_maliger	Sebastes_melanostomus	236
1283	Sebastes_alutus	Sebastes_variabilis	236
1284	Sebastes_fasciatus	Sebastes_mentella	236
1285	Sebastes_alutus	Sebastes_diploproa	237
1286	Sebastes_crameri	Sebastes_reedi	237
1287	Sebastes_fasciatus	Sebastes_mentella	237
1288	Sebastes_aurora	Sebastes_melanostomus	237
1289	Sebastes_polyspinis	Sebastes_variabilis	237
1290	Sebastes_mentella	Sebastes_polyspinis	238
1291	Sebastes_nebulosus	Sebastes_pinniger	238
1292	Sebastes_nigrocinctus	Sebastes_ruberrimus	238
1293	Sebastes_aurora	Sebastes_maliger	238
1294	Sebastes_crameri	Sebastes_reedi	238
1295	Sebastes_aleutianus	Sebastes_nebulosus	239
1296	Sebastes_polyspinis	Sebastes_variabilis	239
1297	Sebastes_aurora	Sebastes_maliger	239
1298	Sebastes_babcocki	Sebastes_ruberrimus	239
1299	Sebastes_fasciatus	Sebastes_mentella	239
1300	Sebastes_crameri	Sebastes_reedi	239
1301	Sebastes_diploproa	Sebastes_nigrocinctus	239
1302	Sebastes_babcocki	Sebastes_pinniger	240
1303	Sebastes_melanostomus	Sebastes_nebulosus	240
1304	Sebastes_diploproa	Sebastes_nigrocinctus	240
1305	Sebastes_alutus	Sebastes_polyspinis	240
1306	Sebastes_mentella	Sebastes_reedi	240
1307	Sebastes_aurora	Sebastes_maliger	240
1308	Sebastes_babcocki	Sebastes_fasciatus	241
1309	Sebastes_helvomaculatus	Sebastes_melanostomus	241
1310	Sebastes_alutus	Sebastes_polyspinis	241
1311	Sebastes_maliger	Sebastes_nebulosus	241
1312	Sebastes_aleutianus	Sebastes_reedi	241
1313	Sebastes_diploproa	Sebastes_nigrocinctus	241
1314	Sebastes_nebulosus	Sebastes_nigrocinctus	242
1315	Sebastes_crameri	Sebastes_polyspinis	242
1316	Sebastes_aurora	Sebastes_maliger	242
1317	Sebastes_fasciatus	Sebastes_mentella	242
1318	Sebastes_helvomaculatus	Sebastes_maliger	243
1319	Sebastes_diploproa	Sebastes_nigrocinctus	243
1320	Sebastes_aleutianus	Sebastes_babcocki	243
1321	Sebastes_melanostomus	Sebastes_pinniger	243
1322	Sebastes_alutus	Sebastes_variabilis	243
1323	Sebastes_crameri	Sebastes_reedi	243
1324	Sebastes_fasciatus	Sebastes_mentella	243
1325	Sebastes_aleutianus	Sebastes_fasciatus	244
1326	Sebastes_babcocki	Sebastes_maliger	244
1327	Sebastes_crameri	Sebastes_reedi	244
1328	Sebastes_alutus	Sebastes_polyspinis	244
1329	Sebastes_diploproa	Sebastes_nigrocinctus	244
1330	Sebastes_aleutianus	Sebastes_nigrocinctus	245
1331	Sebastes_crameri	Sebastes_reedi	245
1332	Sebastes_polyspinis	Sebastes_variabilis	245
1333	Sebastes_melanostomus	Sebastes_nebulosus	245
1334	Sebastes_fasciatus	Sebastes_mentella	245
1335	Sebastes_aurora	Sebastes_maliger	245
1336	Sebastes_pinniger	Sebastes_variabilis	246
1337	Sebastes_fasciatus	Sebastes_mentella	246
1338	Sebastes_babcocki	Sebastes_diploproa	246
1339	Sebastes_crameri	Sebastes_reedi	246
1340	Sebastes_helvomaculatus	Sebastes_melanostomus	246
1341	Sebastes_aurora	Sebastes_maliger	246
1342	Sebastes_nebulosus	Sebastes_nigrocinctus	247
1343	Sebastes_alutus	Sebastes_polyspinis	247
1344	Sebastes_fasciatus	Sebastes_reedi	247
1345	Sebastes_aurora	Sebastes_maliger	247
1346	Sebastes_diploproa	Sebastes_variabilis	248
1347	Sebastes_aurora	Sebastes_nebulosus	248
1348	Sebastes_fasciatus	Sebastes_mentella	248
1349	Sebastes_crameri	Sebastes_reedi	248
1350	Sebastes_helvomaculatus	Sebastes_pinniger	248
1351	Sebastes_crameri	Sebastes_variabilis	249
1352	Sebastes_aurora	Sebastes_fasciatus	249
1353	Sebastes_babcocki	Sebastes_diploproa	249
1354	Sebastes_helvomaculatus	Sebastes_melanostomus	250
1355	Sebastes_aurora	Sebastes_maliger	250
1356	Sebastes_aleutianus	Sebastes_diploproa	250
1357	Sebastes_fasciatus	Sebastes_mentella	250
1358	Sebastes_alutus	Sebastes_polyspinis	250
1359	Sebastes_crameri	Sebastes_reedi	250
1360	Sebastes_fasciatus	Sebastes_reedi	251
1361	Sebastes_maliger	Sebastes_melanostomus	251
1362	Sebastes_babcocki	Sebastes_pinniger	251
1363	Sebastes_alutus	Sebastes_variabilis	251
1364	Sebastes_diploproa	Sebastes_nigrocinctus	251
1365	Sebastes_reedi	Sebastes_ruberrimus	252
1366	Sebastes_aurora	Sebastes_maliger	252
1367	Sebastes_melanostomus	Sebastes_nebulosus	252
1368	Sebastes_fasciatus	Sebastes_mentella	252
1369	Sebastes_alutus	Sebastes_polyspinis	252
1370	Sebastes_diploproa	Sebastes_nigrocinctus	252
1371	Sebastes_aurora	Sebastes_polyspinis	253
1372	Sebastes_crameri	Sebastes_reedi	253
1373	Sebastes_fasciatus	Sebastes_mentella	253
1374	Sebastes_babcocki	Sebastes_ruberrimus	253
1375	Sebastes_diploproa	Sebastes_nigrocinctus	253
1376	Sebastes_aurora	Sebastes_crameri	254
1377	Sebastes_aleutianus	Sebastes_alutus	254
1378	Sebastes_fasciatus	Sebastes_mentella	254
1379	Sebastes_babcocki	Sebastes_nigrocinctus	254
1380	Sebastes_polyspinis	Sebastes_variabilis	254
1381	Sebastes_aurora	Sebastes_ruberrimus	255
1382	Sebastes_babcocki	Sebastes_nigrocinctus	255
1383	Sebastes_fasciatus	Sebastes_reedi	255
1384	Sebastes_aleutianus	Sebastes_polyspinis	255
1385	Sebastes_diploproa	Sebastes_polyspinis	256
1386	Sebastes_maliger	Sebastes_melanostomus	256
1387	Sebastes_crameri	Sebastes_reedi	256
1388	Sebastes_fasciatus	Sebastes_mentella	256
1389	Sebastes_alutus	Sebastes_crameri	257
1390	Sebastes_polyspinis	Sebastes_variabilis	257
1391	Sebastes_maliger	Sebastes_melanostomus	257
1392	Sebastes_babcocki	Sebastes_ruberrimus	257
1393	Sebastes_mentella	Sebastes_pinniger	257
1394	Sebastes_diploproa	Sebastes_nigrocinctus	257
1395	Sebastes_aleutianus	Sebastes_diploproa	258
1396	Sebastes_helvomaculatus	Sebastes_maliger	258
1397	Sebastes_crameri	Sebastes_reedi	258
1398	Sebastes_fasciatus	Sebastes_mentella	258
1399	Sebastes_alutus	Sebastes_polyspinis	258
1400	Sebastes_melanostomus	Sebastes_pinniger	258
1401	Sebastes_reedi	Sebastes_variabilis	259
1402	Sebastes_diploproa	Sebastes_mentella	259
1403	Sebastes_maliger	Sebastes_pinniger	259
1404	Sebastes_nebulosus	Sebastes_polyspinis	260
1405	Sebastes_crameri	Sebastes_reedi	260
1406	Sebastes_fasciatus	Sebastes_mentella	260
1407	Sebastes_aurora	Sebastes_maliger	260
1408	Sebastes_nigrocinctus	Sebastes_ruberrimus	260
1409	Sebastes_polyspinis	Sebastes_reedi	261
1410	Sebastes_pinniger	Sebastes_ruberrimus	261
1411	Sebastes_babcocki	Sebastes_nigrocinctus	261
1412	Sebastes_aurora	Sebastes_nebulosus	261
1413	Sebastes_helvomaculatus	Sebastes_melanostomus	261
1414	Sebastes_fasciatus	Sebastes_mentella	261
1415	Sebastes_alutus	Sebastes_maliger	262
1416	Sebastes_fasciatus	Sebastes_mentella	262
1417	Sebastes_polyspinis	Sebastes_variabilis	262
1418	Sebastes_crameri	Sebastes_reedi	262
1419	Sebastes_babcocki	Sebastes_nigrocinctus	262
1420	Sebastes_nigrocinctus	Sebastes_polyspinis	263
1421	Sebastes_helvomaculatus	Sebastes_maliger	263
1422	Sebastes_crameri	Sebastes_reedi	263
1423	Sebastes_fasciatus	Sebastes_mentella	263
1424	Sebastes_melanostomus	Sebastes_pinniger	263
1425	Sebastes_fasciatus	Sebastes_maliger	264
1426	Sebastes_aleutianus	Sebastes_variabilis	264
1427	Sebastes_babcocki	Sebastes_nigrocinctus	264
1428	Sebastes_crameri	Sebastes_reedi	264
1429	Sebastes_helvomaculatus	Sebastes_maliger	265
1430	Sebastes_pinniger	Sebastes_ruberrimus	265
1431	Sebastes_fasciatus	Sebastes_reedi	265
1432	Sebastes_polyspinis	Sebastes_variabilis	265
1433	Sebastes_aleutianus	Sebastes_alutus	265
1434	Sebastes_diploproa	Sebastes_nigrocinctus	265
1435	Sebastes_aleutianus	Sebastes_crameri	266
1436	Sebastes_maliger	Sebastes_nebulosus	266
1437	Sebastes_melanostomus	Sebastes_ruberrimus	266
1438	Sebastes_fasciatus	Sebastes_mentella	266
1439	Sebastes_babcocki	Sebastes_diploproa	266
1440	Sebastes_polyspinis	Sebastes_variabilis	266
1441	Sebastes_aurora	Sebastes_nebulosus	267
1442	Sebastes_pinniger	Sebastes_polyspinis	267
1443	Sebastes_fasciatus	Sebastes_mentella	267
1444	Sebastes_crameri	Sebastes_reedi	267
1445	Sebastes_helvomaculatus	Sebastes_melanostomus	267
1446	Sebastes_babcocki	Sebastes_diploproa	267
1447	Sebastes_alutus	Sebastes_nigrocinctus	268
1448	Sebastes_crameri	Sebastes_reedi	268
1449	Sebastes_fasciatus	Sebastes_mentella	268
1450	Sebastes_melanostomus	Sebastes_nebulosus	268
1451	Sebastes_aurora	Sebastes_maliger	268
1452	Sebastes_polyspinis	Sebastes_variabilis	268
1453	Sebastes_aleutianus	Sebastes_crameri	269
1454	Sebastes_diploproa	Sebastes_fasciatus	269
1455	Sebastes_maliger	Sebastes_melanostomus	269
1456	Sebastes_alutus	Sebastes_variabilis	269
1457	Sebastes_crameri	Sebastes_polyspinis	270
1458	Sebastes_babcocki	Sebastes_maliger	270
1459	Sebastes_diploproa	Sebastes_nigrocinctus	270
1460	Sebastes_fasciatus	Sebastes_mentella	270
1461	Sebastes_melanostomus	Sebastes_nebulosus	271
1462	Sebastes_aleutianus	Sebastes_variabilis	271
1463	Sebastes_aurora	Sebastes_maliger	271
1464	Sebastes_mentella	Sebastes_nigrocinctus	271
1465	Sebastes_crameri	Sebastes_reedi	271
1466	Sebastes_babcocki	Sebastes_mentella	272
1467	Sebastes_aleutianus	Sebastes_crameri	272
1468	Sebastes_melanostomus	Sebastes_nebulosus	272
1469	Sebastes_alutus	Sebastes_variabilis	272
1470	Sebastes_aurora	Sebastes_maliger	272
1471	Sebastes_diploproa	Sebastes_nigrocinctus	272
1472	Sebastes_diploproa	Sebastes_mentella	273
1473	Sebastes_alutus	Sebastes_reedi	273
1474	Sebastes_nebulosus	Sebastes_pinniger	273
1475	Sebastes_aurora	Sebastes_maliger	273
1476	Sebastes_polyspinis	Sebastes_variabilis	273
1477	Sebastes_crameri	Sebastes_fasciatus	274
1478	Sebastes_babcocki	Sebastes_diploproa	274
1479	Sebastes_maliger	Sebastes_melanostomus	274
1480	Sebastes_pinniger	Sebastes_ruberrimus	274
1481	Sebastes_alutus	Sebastes_polyspinis	274
1482	Sebastes_helvomaculatus	Sebastes_polyspinis	275
1483	Sebastes_diploproa	Sebastes_nigrocinctus	275
1484	Sebastes_babcocki	Sebastes_ruberrimus	275
1485	Sebastes_fasciatus	Sebastes_mentella	275
1486	Sebastes_aurora	Sebastes_maliger	275
1487	Sebastes_crameri	Sebastes_reedi	275
1488	Sebastes_helvomaculatus	Sebastes_pinniger	276
1489	Sebastes_aurora	Sebastes_nebulosus	276
1490	Sebastes_ruberrimus	Sebastes_variabilis	276
1491	Sebastes_babcocki	Sebastes_diploproa	276
1492	Sebastes_crameri	Sebastes_reedi	276
1493	Sebastes_fasciatus	Sebastes_mentella	276
1494	Sebastes_crameri	Sebastes_mentella	277
1495	Sebastes_diploproa	Sebastes_pinniger	277
1496	Sebastes_aleutianus	Sebastes_polyspinis	277
1497	Sebastes_helvomaculatus	Sebastes_nebulosus	277
1498	Sebastes_aurora	Sebastes_maliger	277
1499	Sebastes_diploproa	Sebastes_reedi	278
1500	Sebastes_helvomaculatus	Sebastes_nebulosus	278
1501	Sebastes_aleutianus	Sebastes_variabilis	278
1502	Sebastes_fasciatus	Sebastes_mentella	278
1503	Sebastes_melanostomus	Sebastes_pinniger	278
1504	Sebastes_aurora	Sebastes_maliger	278
1505	Sebastes_babcocki	Sebastes_reedi	279
1506	Sebastes_helvomaculatus	Sebastes_pinniger	279
1507	Sebastes_maliger	Sebastes_nebulosus	279
1508	Sebastes_alutus	Sebastes_polyspinis	279
1509	Sebastes_diploproa	Sebastes_nigrocinctus	279
1510	Sebastes_fasciatus	Sebastes_mentella	279
1511	Sebastes_babcocki	Sebastes_diploproa	280
1512	Sebastes_nebulosus	Sebastes_ruberrimus	280
1513	Sebastes_fasciatus	Sebastes_reedi	280
1514	Sebastes_aleutianus	Sebastes_variabilis	280
1515	Sebastes_aurora	Sebastes_maliger	280
1516	Sebastes_aleutianus	Sebastes_babcocki	281
1517	Sebastes_maliger	Sebastes_melanostomus	281
1518	Sebastes_polyspinis	Sebastes_variabilis	281
1519	Sebastes_diploproa	Sebastes_nigrocinctus	281
1520	Sebastes_crameri	Sebastes_reedi	281
1521	Sebastes_fasciatus	Sebastes_mentella	281
1522	Sebastes_alutus	Sebastes_crameri	282
1523	Sebastes_diploproa	Sebastes_fasciatus	282
1524	Sebastes_aurora	Sebastes_melanostomus	282
1525	Sebastes_polyspinis	Sebastes_variabilis	282
1526	Sebastes_aleutianus	Sebastes_diploproa	283
1527	Sebastes_aurora	Sebastes_melanostomus	283
1528	Sebastes_alutus	Sebastes_variabilis	283
1529	Sebastes_fasciatus	Sebastes_mentella	283
1530	Sebastes_crameri	Sebastes_reedi	283
1531	Sebastes_alutus	Sebastes_pinniger	284
1532	Sebastes_polyspinis	Sebastes_variabilis	284
1533	Sebastes_fasciatus	Sebastes_mentella	284
1534	Sebastes_crameri	Sebastes_reedi	284
1535	Sebastes_aurora	Sebastes_nebulosus	284
1536	Sebastes_babcocki	Sebastes_nigrocinctus	284
1537	Sebastes_helvomaculatus	Sebastes_melanostomus	284
1538	Sebastes_crameri	Sebastes_nebulosus	285
1539	Sebastes_fasciatus	Sebastes_mentella	285
1540	Sebastes_aurora	Sebastes_maliger	285
1541	Sebastes_aleutianus	Sebastes_variabilis	285
1542	Sebastes_nigrocinctus	Sebastes_ruberrimus	285
1543	Sebastes_pinniger	Sebastes_ruberrimus	286
1544	Sebastes_aleutianus	Sebastes_fasciatus	286
1545	Sebastes_alutus	Sebastes_polyspinis	286
1546	Sebastes_maliger	Sebastes_nebulosus	286
1547	Sebastes_helvomaculatus	Sebastes_melanostomus	286
1548	Sebastes_diploproa	Sebastes_nigrocinctus	286
1549	Sebastes_crameri	Sebastes_reedi	286
1550	Sebastes_mentella	Sebastes_ruberrimus	287
1551	Sebastes_aurora	Sebastes_maliger	287
1552	Sebastes_crameri	Sebastes_variabilis	287
1553	Sebastes_helvomaculatus	Sebastes_melanostomus	287
1554	Sebastes_babcocki	Sebastes_nigrocinctus	287
1555	Sebastes_alutus	Sebastes_nebulosus	288
1556	Sebastes_crameri	Sebastes_reedi	288
1557	Sebastes_polyspinis	Sebastes_variabilis	288
1558	Sebastes_diploproa	Sebastes_ruberrimus	288
1559	Sebastes_fasciatus	Sebastes_mentella	288
1560	Sebastes_aurora	Sebastes_maliger	288
1561	Sebastes_babcocki	Sebastes_crameri	289
1562	Sebastes_aleutianus	Sebastes_alutus	289
1563	Sebastes_fasciatus	Sebastes_mentella	289
1564	Sebastes_maliger	Sebastes_melanostomus	289
1565	Sebastes_diploproa	Sebastes_nigrocinctus	289
1566	Sebastes_polyspinis	Sebastes_variabilis	289
1567	Sebastes_babcocki	Sebastes_maliger	290
1568	Sebastes_fasciatus	Sebastes_reedi	290
1569	Sebastes_aleutianus	Sebastes_polyspinis	290
1570	Sebastes_diploproa	Sebastes_nigrocinctus	290
1571	Sebastes_polyspinis	Sebastes_reedi	291
1572	Sebastes_diploproa	Sebastes_maliger	291
1573	Sebastes_fasciatus	Sebastes_mentella	291
1574	Sebastes_aurora	Sebastes_nigrocinctus	292
1575	Sebastes_aleutianus	Sebastes_fasciatus	292
1576	Sebastes_alutus	Sebastes_variabilis	292
1577	Sebastes_crameri	Sebastes_reedi	292
1578	Sebastes_aleutianus	Sebastes_variabilis	293
1579	Sebastes_diploproa	Sebastes_maliger	293
1580	Sebastes_crameri	Sebastes_mentella	293
1581	Sebastes_polyspinis	Sebastes_ruberrimus	294
1582	Sebastes_nebulosus	Sebastes_pinniger	294
1583	Sebastes_crameri	Sebastes_reedi	294
1584	Sebastes_fasciatus	Sebastes_mentella	294
1585	Sebastes_babcocki	Sebastes_diploproa	294
1586	Sebastes_aurora	Sebastes_maliger	294
1587	Sebastes_diploproa	Sebastes_nigrocinctus	295
1588	Sebastes_aleutianus	Sebastes_alutus	295
1589	Sebastes_polyspinis	Sebastes_variabilis	295
1590	Sebastes_melanostomus	Sebastes_mentella	295
1591	Sebastes_crameri	Sebastes_reedi	295
1592	Sebastes_aurora	Sebastes_nebulosus	295
1593	Sebastes_babcocki	Sebastes_ruberrimus	295
1594	Sebastes_crameri	Sebastes_ruberrimus	296
1595	Sebastes_babcocki	Sebastes_nigrocinctus	296
1596	Sebastes_fasciatus	Sebastes_mentella	296
1597	Sebastes_aleutianus	Sebastes_polyspinis	296
1598	Sebastes_aurora	Sebastes_helvomaculatus	296
1599	Sebastes_melanostomus	Sebastes_pinniger	296
1600	Sebastes_aleutianus	Sebastes_maliger	297
1601	Sebastes_alutus	Sebastes_polyspinis	297
1602	Sebastes_crameri	Sebastes_reedi	297
1603	Sebastes_fasciatus	Sebastes_mentella	297
1604	Sebastes_babcocki	Sebastes_ruberrimus	297
1605	Sebastes_diploproa	Sebastes_nigrocinctus	297
1606	Sebastes_reedi	Sebastes_ruberrimus	298
1607	Sebastes_maliger	Sebastes_melanostomus	298
1608	Sebastes_polyspinis	Sebastes_variabilis	298
